timestamp,agv_id,motor_temp,battery_temp,vibration,voltage,current,speed,error_count,load_weight,driving_time
2025-05-21 20:20:00,AGV-02,68.32,34.38,0.2741,23.84,10.84,1.384,1,47.7,1220
2025-05-21 20:30:00,AGV-02,69.13,34.37,0.2765,23.87,9.02,1.451,2,40.0,1230
2025-05-21 20:40:00,AGV-02,69.93,35.74,0.3216,23.8,8.85,1.211,2,46.7,1240
2025-05-21 20:50:00,AGV-02,70.25,33.53,0.2873,24.01,9.97,1.401,1,36.9,1250
2025-05-21 21:00:00,AGV-02,70.72,34.02,0.3347,23.62,9.05,1.388,0,37.9,1260
2025-05-21 21:10:00,AGV-02,69.2,34.23,0.3032,23.68,9.87,1.704,0,38.2,1270
2025-05-21 21:20:00,AGV-02,69.98,34.72,0.3029,23.88,9.52,1.486,2,54.0,1280
2025-05-21 21:30:00,AGV-02,69.58,35.42,0.2665,23.81,9.88,1.623,1,46.8,1290
2025-05-21 21:40:00,AGV-02,68.13,35.32,0.3105,23.91,9.12,1.44,1,55.5,1300
2025-05-21 21:50:00,AGV-02,69.78,34.38,0.2804,24.15,9.36,1.303,4,51.6,1310
2025-05-21 22:00:00,AGV-02,72.07,34.16,0.302,23.68,10.6,1.213,1,37.4,1320
2025-05-21 22:10:00,AGV-02,70.48,34.99,0.2906,23.69,11.09,1.482,2,58.2,1330
2025-05-21 22:20:00,AGV-02,70.28,35.72,0.2923,24.3,8.34,1.398,1,49.4,1340
2025-05-21 22:30:00,AGV-02,70.08,32.21,0.2994,24.09,9.82,1.585,2,39.6,1350
2025-05-21 22:40:00,AGV-02,71.01,35.89,0.2844,23.67,10.05,1.016,0,39.6,1360
2025-05-21 22:50:00,AGV-02,69.36,35.54,0.2734,24.13,9.87,1.141,3,41.6,1370
2025-05-21 23:00:00,AGV-02,72.31,34.62,0.285,24.28,10.89,1.547,0,54.0,1380
2025-05-21 23:10:00,AGV-02,71.85,35.38,0.286,24.11,9.58,1.162,2,49.0,1390
2025-05-21 23:20:00,AGV-02,74.41,38.03,0.3101,23.96,9.93,1.533,5,49.2,1400
2025-05-21 23:30:00,AGV-02,70.64,34.38,0.2764,24.09,10.12,1.469,3,53.4,1410
2025-05-21 23:40:00,AGV-02,72.75,35.81,0.2931,23.99,8.29,1.346,4,54.1,1420
2025-05-21 23:50:00,AGV-02,71.91,34.74,0.3049,24.05,10.61,1.251,2,43.6,1430
2025-05-21 00:00:00,AGV-03,59.04,32.61,0.2712,24.12,10.05,1.195,0,45.3,0
2025-05-21 00:10:00,AGV-03,57.04,32.0,0.2281,24.25,8.29,1.583,0,40.7,10
2025-05-21 00:20:00,AGV-03,57.21,31.3,0.2282,24.25,9.38,1.318,0,51.9,20
2025-05-21 00:30:00,AGV-03,59.74,31.82,0.2614,24.3,9.11,1.356,0,42.4,30
2025-05-21 00:40:00,AGV-03,58.55,32.97,0.2521,23.85,9.32,1.261,0,41.8,40
2025-05-21 00:50:00,AGV-03,60.6,31.91,0.2188,23.83,8.98,1.138,0,44.4,50
2025-05-21 01:00:00,AGV-03,58.38,33.09,0.2383,24.04,9.08,1.359,0,52.5,60
2025-05-21 01:10:00,AGV-03,59.96,34.22,0.2737,23.69,10.26,1.498,0,37.3,70
2025-05-21 01:20:00,AGV-03,58.93,33.38,0.262,23.73,10.36,1.575,0,45.2,80
2025-05-21 01:30:00,AGV-03,57.74,32.72,0.2225,23.98,9.92,1.342,0,47.1,90
2025-05-21 01:40:00,AGV-03,58.11,32.88,0.2604,23.93,9.42,1.524,0,53.4,100
2025-05-21 01:50:00,AGV-03,57.43,33.08,0.255,24.31,10.56,1.521,0,40.1,110
2025-05-21 02:00:00,AGV-03,58.63,32.84,0.242,23.86,8.8,1.275,0,53.5,120
2025-05-21 02:10:00,AGV-03,57.77,34.7,0.2786,24.08,9.9,1.19,0,46.0,130
2025-05-21 02:20:00,AGV-03,59.55,33.98,0.2444,24.01,10.09,1.369,0,36.4,140
2025-05-21 02:30:00,AGV-03,58.7,33.91,0.2554,24.22,10.06,1.721,0,41.2,150
2025-05-21 02:40:00,AGV-03,57.39,34.83,0.3017,23.85,9.12,1.529,0,41.5,160
2025-05-21 02:50:00,AGV-03,58.33,33.91,0.2626,24.05,9.26,1.662,0,39.9,170
2025-05-21 03:00:00,AGV-03,57.94,32.85,0.2799,24.07,10.02,1.545,0,40.0,180
2025-05-21 03:10:00,AGV-03,56.71,33.24,0.2321,23.57,10.0,1.557,0,42.7,190
2025-05-21 03:20:00,AGV-03,59.24,32.9,0.2641,24.07,9.65,1.067,1,43.9,200
2025-05-21 03:30:00,AGV-03,57.17,33.34,0.3275,24.07,9.33,1.538,1,47.4,210
2025-05-21 03:40:00,AGV-03,61.56,32.05,0.2786,23.81,10.03,1.262,0,45.6,220
2025-05-21 03:50:00,AGV-03,61.13,32.91,0.2789,23.84,9.37,1.416,0,37.4,230
2025-05-21 04:00:00,AGV-03,56.48,32.64,0.2922,24.42,8.33,1.118,0,50.4,240
2025-05-21 04:10:00,AGV-03,60.16,33.22,0.2472,24.2,9.42,1.482,0,56.1,250
2025-05-21 04:20:00,AGV-03,57.23,33.49,0.2566,23.92,8.82,1.498,0,44.3,260
2025-05-21 04:30:00,AGV-03,58.91,30.56,0.2812,23.99,9.01,1.704,0,49.8,270
2025-05-21 04:40:00,AGV-03,59.11,35.02,0.2849,24.08,9.59,1.584,0,43.8,280
2025-05-21 04:50:00,AGV-03,60.87,33.6,0.273,23.98,10.45,1.372,1,41.5,290
2025-05-21 05:00:00,AGV-03,58.35,34.23,0.2904,24.01,9.8,1.316,0,51.0,300
2025-05-21 05:10:00,AGV-03,58.06,31.42,0.2944,23.87,8.7,1.306,0,44.1,310
2025-05-21 05:20:00,AGV-03,61.48,33.03,0.3093,24.19,9.49,1.717,0,48.0,320
2025-05-21 05:30:00,AGV-03,59.88,32.59,0.2867,24.09,10.83,1.506,1,48.9,330
2025-05-21 05:40:00,AGV-03,59.53,32.48,0.3148,24.14,9.32,1.328,1,46.0,340
2025-05-21 05:50:00,AGV-03,59.43,35.06,0.3098,24.04,10.43,1.245,0,47.0,350
2025-05-21 06:00:00,AGV-03,57.52,34.31,0.2774,23.8,9.08,1.297,0,45.1,360
2025-05-21 06:10:00,AGV-03,60.4,32.48,0.3221,24.1,10.52,1.301,0,49.3,370
2025-05-21 06:20:00,AGV-03,59.23,33.35,0.2649,24.22,9.05,1.309,0,47.3,380
2025-05-21 06:30:00,AGV-03,57.08,34.27,0.2705,24.11,10.21,1.295,0,47.9,390
2025-05-21 06:40:00,AGV-03,57.75,34.87,0.2876,23.99,9.45,1.474,0,45.5,400
2025-05-21 06:50:00,AGV-03,58.82,34.13,0.2926,23.93,10.31,1.45,0,46.6,410
2025-05-21 07:00:00,AGV-03,58.2,33.6,0.3236,23.84,10.03,1.447,1,44.5,420
2025-05-21 07:10:00,AGV-03,58.55,34.7,0.2903,23.64,10.26,1.22,0,48.5,430
2025-05-21 07:20:00,AGV-03,60.28,34.84,0.3118,24.22,11.36,1.554,1,45.7,440
2025-05-21 07:30:00,AGV-03,59.43,33.17,0.3372,23.84,10.99,1.475,2,38.0,450
2025-05-21 07:40:00,AGV-03,57.24,33.68,0.3301,24.11,10.32,1.64,0,54.8,460
2025-05-21 07:50:00,AGV-03,58.73,32.5,0.3393,24.39,9.78,1.552,0,51.7,470
2025-05-21 08:00:00,AGV-03,60.15,32.56,0.2875,24.07,9.47,1.673,1,47.6,480
2025-05-21 08:10:00,AGV-03,61.58,34.44,0.3235,23.8,12.25,1.235,0,43.4,490
2025-05-21 08:20:00,AGV-03,60.22,33.41,0.3506,24.31,9.43,1.377,0,41.0,500
2025-05-21 08:30:00,AGV-03,59.46,34.56,0.3227,24.07,10.46,1.464,1,43.3,510
2025-05-21 08:40:00,AGV-03,58.39,34.65,0.3252,24.01,10.78,1.382,0,42.4,520
2025-05-21 08:50:00,AGV-03,59.49,33.46,0.3065,23.96,8.6,1.326,0,43.6,530
2025-05-21 09:00:00,AGV-03,57.28,33.23,0.3112,24.21,9.03,1.286,0,41.2,540
2025-05-21 09:10:00,AGV-03,57.94,33.25,0.3292,24.12,9.41,1.338,1,40.4,550
2025-05-21 09:20:00,AGV-03,59.89,32.88,0.3391,23.64,9.58,1.445,0,39.2,560
2025-05-21 09:30:00,AGV-03,60.02,32.32,0.3453,23.83,9.85,1.117,1,43.0,570
2025-05-21 09:40:00,AGV-03,58.27,31.44,0.3426,24.33,10.79,1.502,1,51.1,580
2025-05-21 09:50:00,AGV-03,60.3,32.6,0.3239,24.34,9.83,0.901,1,37.7,590
2025-05-21 10:00:00,AGV-03,59.74,34.86,0.3255,23.61,9.51,1.452,0,54.5,600
2025-05-21 10:10:00,AGV-03,62.64,36.05,0.335,24.06,8.7,1.622,0,39.2,610
2025-05-21 10:20:00,AGV-03,58.32,34.14,0.3222,23.86,10.28,1.335,0,39.5,620
2025-05-21 10:30:00,AGV-03,60.65,35.09,0.3323,23.86,9.75,1.577,1,46.0,630
2025-05-21 10:40:00,AGV-03,58.72,34.57,0.353,23.94,9.27,1.267,0,46.5,640
2025-05-21 10:50:00,AGV-03,60.99,35.26,0.3608,23.97,9.01,1.293,0,43.7,650
2025-05-21 11:00:00,AGV-03,59.08,33.26,0.3551,23.96,8.17,1.082,1,31.3,660
2025-05-21 11:10:00,AGV-03,59.79,33.43,0.3793,23.92,10.28,1.421,2,34.3,670
2025-05-21 11:20:00,AGV-03,59.62,33.98,0.355,23.9,10.95,1.367,0,44.8,680
2025-05-21 11:30:00,AGV-03,60.02,33.43,0.3627,23.7,10.6,1.338,1,39.3,690
2025-05-21 11:40:00,AGV-03,59.91,34.38,0.3438,24.15,10.56,1.677,1,45.5,700
2025-05-21 11:50:00,AGV-03,62.71,33.32,0.3757,23.96,9.97,1.414,1,46.3,710
2025-05-21 12:00:00,AGV-03,63.2,35.05,0.3805,23.91,9.32,1.543,0,50.0,720
2025-05-21 12:10:00,AGV-03,62.45,32.99,0.3399,23.98,9.4,1.277,2,38.7,730
2025-05-21 12:20:00,AGV-03,61.91,33.91,0.3744,23.77,10.12,0.951,0,55.4,740
2025-05-21 12:30:00,AGV-03,60.45,34.95,0.3866,24.17,10.2,1.485,0,48.5,750
2025-05-21 12:40:00,AGV-03,59.64,35.9,0.3913,23.95,10.98,1.234,0,42.5,760
2025-05-21 12:50:00,AGV-03,60.39,33.34,0.3374,24.05,11.46,1.391,0,35.7,770
2025-05-21 13:00:00,AGV-03,59.14,36.18,0.3958,24.02,11.11,1.273,3,48.7,780
2025-05-21 13:10:00,AGV-03,61.68,32.56,0.3608,23.98,10.18,1.23,0,57.1,790
2025-05-21 13:20:00,AGV-03,61.54,33.56,0.391,24.42,8.73,1.487,3,44.7,800
2025-05-21 13:30:00,AGV-03,62.05,33.83,0.3821,24.03,9.89,1.172,1,43.8,810
2025-05-21 13:40:00,AGV-03,58.64,35.32,0.3961,24.09,8.41,1.351,0,42.1,820
2025-05-21 13:50:00,AGV-03,63.06,32.79,0.3334,23.91,10.6,1.58,1,42.7,830
2025-05-21 14:00:00,AGV-03,58.76,33.95,0.3964,24.09,9.76,1.405,1,47.3,840
2025-05-21 14:10:00,AGV-03,60.15,34.42,0.4041,23.93,10.32,1.256,2,44.0,850
2025-05-21 14:20:00,AGV-03,61.37,33.75,0.354,24.23,10.51,1.464,1,42.7,860
2025-05-21 14:30:00,AGV-03,61.32,33.34,0.3645,24.23,11.23,1.375,0,41.6,870
2025-05-21 14:40:00,AGV-03,62.3,34.1,0.401,23.89,9.01,1.448,2,46.8,880
2025-05-21 14:50:00,AGV-03,61.5,35.83,0.4341,24.29,9.78,1.698,1,46.8,890
2025-05-21 15:00:00,AGV-03,61.5,34.76,0.4112,24.25,10.06,1.575,1,48.3,900
2025-05-21 15:10:00,AGV-03,61.31,36.86,0.3575,24.13,8.84,1.366,0,44.6,910
2025-05-21 15:20:00,AGV-03,61.94,34.95,0.3961,24.26,11.1,1.488,2,45.4,920
2025-05-21 15:30:00,AGV-03,61.65,35.84,0.4378,24.09,9.36,1.293,1,39.9,930
2025-05-21 15:40:00,AGV-03,61.73,34.24,0.4487,23.9,9.62,1.366,0,50.2,940
2025-05-21 15:50:00,AGV-03,64.77,34.12,0.4092,24.1,10.02,1.379,0,48.7,950
2025-05-21 16:00:00,AGV-03,62.48,34.11,0.417,23.98,10.17,1.405,1,45.5,960
2025-05-21 16:10:00,AGV-03,61.67,35.0,0.4254,23.65,10.6,1.247,2,49.7,970
2025-05-21 16:20:00,AGV-03,62.34,34.08,0.4383,24.09,9.78,1.293,2,35.1,980
2025-05-21 16:30:00,AGV-03,61.65,35.39,0.4169,24.0,9.83,1.11,1,41.6,990
2025-05-21 16:40:00,AGV-03,63.01,33.55,0.4474,24.14,10.23,1.375,0,39.2,1000
2025-05-21 16:50:00,AGV-03,60.07,34.37,0.4411,23.98,10.05,1.258,1,48.0,1010
2025-05-21 17:00:00,AGV-03,61.27,34.04,0.4114,23.9,11.17,1.477,2,47.4,1020
2025-05-21 17:10:00,AGV-03,61.8,36.22,0.4207,23.92,10.24,1.491,2,50.6,1030
2025-05-21 17:20:00,AGV-03,66.33,34.22,0.4157,23.62,10.99,1.118,1,45.9,1040
2025-05-21 17:30:00,AGV-03,63.62,35.09,0.4748,23.81,9.89,1.284,1,49.2,1050
2025-05-21 17:40:00,AGV-03,64.4,35.35,0.4758,23.76,11.78,1.628,2,49.6,1060
2025-05-21 17:50:00,AGV-03,61.98,35.65,0.4342,24.12,9.41,1.279,0,48.5,1070
2025-05-21 18:00:00,AGV-03,63.62,33.96,0.4409,24.25,11.1,1.394,1,39.6,1080
2025-05-21 18:10:00,AGV-03,66.14,33.7,0.4645,24.2,9.48,1.428,2,49.7,1090
2025-05-21 18:20:00,AGV-03,63.64,34.21,0.4762,23.95,9.65,1.358,1,54.5,1100
2025-05-21 18:30:00,AGV-03,63.78,35.14,0.4696,24.24,11.44,1.383,0,46.3,1110
2025-05-21 18:40:00,AGV-03,62.17,34.35,0.4932,24.29,10.34,1.407,1,48.3,1120
2025-05-21 18:50:00,AGV-03,66.47,34.21,0.4649,24.05,11.06,1.368,2,40.6,1130
2025-05-21 19:00:00,AGV-03,61.69,34.36,0.4759,23.94,11.04,1.815,0,34.2,1140
2025-05-21 19:10:00,AGV-03,65.02,33.58,0.5084,23.93,10.4,1.306,0,43.6,1150
2025-05-21 19:20:00,AGV-03,63.74,35.44,0.5027,24.02,10.13,1.552,1,51.0,1160
2025-05-21 19:30:00,AGV-03,65.57,34.4,0.4764,23.82,10.86,1.66,4,48.5,1170
2025-05-21 19:40:00,AGV-03,62.16,35.67,0.5291,23.8,10.32,1.462,0,57.8,1180
2025-05-21 19:50:00,AGV-03,63.05,34.4,0.4921,24.24,12.45,1.499,1,38.6,1190
2025-05-21 20:00:00,AGV-03,67.04,35.26,0.4767,23.78,11.31,1.436,3,42.4,1200
2025-05-21 20:10:00,AGV-03,67.41,35.91,0.4781,23.59,11.3,1.344,2,44.2,1210
2025-05-21 20:20:00,AGV-03,62.79,36.97,0.4939,24.32,11.21,1.379,1,47.1,1220
2025-05-21 20:30:00,AGV-03,64.43,34.77,0.4993,24.02,8.98,1.469,2,40.1,1230
2025-05-21 20:40:00,AGV-03,63.0,35.16,0.5014,24.19,11.97,1.232,2,47.0,1240
2025-05-21 20:50:00,AGV-03,64.67,35.35,0.4849,24.29,12.16,1.148,0,39.9,1250
2025-05-21 21:00:00,AGV-03,62.87,35.1,0.4951,24.14,10.79,1.298,3,45.9,1260
2025-05-21 21:10:00,AGV-03,66.71,35.61,0.4992,23.96,11.39,1.284,0,42.8,1270
2025-05-21 21:20:00,AGV-03,67.66,34.13,0.5283,24.3,12.57,1.339,3,47.2,1280
2025-05-21 21:30:00,AGV-03,60.98,36.23,0.5238,23.96,12.41,1.299,2,43.0,1290
2025-05-21 21:40:00,AGV-03,65.06,34.98,0.5198,24.16,10.55,1.183,0,47.1,1300
2025-05-21 21:50:00,AGV-03,65.57,33.83,0.5489,24.05,11.91,1.467,4,50.5,1310
2025-05-21 22:00:00,AGV-03,63.01,36.14,0.5529,24.39,11.94,1.483,1,42.0,1320
2025-05-21 22:10:00,AGV-03,65.45,34.45,0.5298,23.9,10.39,1.319,2,44.3,1330
2025-05-21 22:20:00,AGV-03,66.81,35.32,0.5376,23.77,12.2,1.685,3,45.9,1340
2025-05-21 22:30:00,AGV-03,63.26,35.31,0.5431,23.91,10.69,1.386,0,44.6,1350
2025-05-21 22:40:00,AGV-03,62.89,35.87,0.5501,24.03,10.61,1.248,1,39.4,1360
2025-05-21 22:50:00,AGV-03,68.08,33.14,0.5405,24.02,11.3,1.263,1,50.7,1370
2025-05-21 23:00:00,AGV-03,66.44,36.85,0.5221,24.53,10.19,1.203,4,42.5,1380
2025-05-21 23:10:00,AGV-03,63.53,36.17,0.5523,24.1,10.5,1.583,4,40.6,1390
2025-05-21 23:20:00,AGV-03,65.91,35.51,0.5518,23.79,9.17,1.566,2,40.2,1400
2025-05-21 23:30:00,AGV-03,68.2,35.32,0.5366,23.96,12.61,1.125,2,39.7,1410
2025-05-21 23:40:00,AGV-03,69.69,34.58,0.5354,24.07,11.93,1.306,2,51.9,1420
2025-05-21 23:50:00,AGV-03,66.39,36.66,0.596,23.78,10.96,1.32,2,37.2,1430
2025-05-21 00:00:00,AGV-04,58.0,32.77,0.2699,23.82,9.55,1.346,0,44.4,0
2025-05-21 00:10:00,AGV-04,56.05,33.24,0.2349,23.56,10.46,1.544,0,45.3,10
2025-05-21 00:20:00,AGV-04,59.41,33.2,0.2751,24.08,10.75,1.334,0,38.6,20
2025-05-21 00:30:00,AGV-04,58.44,32.2,0.2373,23.84,8.65,1.719,0,51.7,30
2025-05-21 00:40:00,AGV-04,56.92,33.25,0.2203,24.02,8.92,1.166,0,50.3,40
2025-05-21 00:50:00,AGV-04,58.92,35.37,0.2205,24.25,10.42,1.254,0,50.0,50
2025-05-21 01:00:00,AGV-04,57.6,33.54,0.2407,23.93,9.5,1.573,0,48.9,60
2025-05-21 01:10:00,AGV-04,56.84,32.33,0.2719,23.73,9.17,1.405,0,45.6,70
2025-05-21 01:20:00,AGV-04,59.53,32.43,0.2655,24.21,9.42,1.463,0,51.0,80
2025-05-21 01:30:00,AGV-04,59.37,31.78,0.2573,23.6,9.54,1.685,0,40.3,90
2025-05-21 01:40:00,AGV-04,57.28,31.76,0.2337,23.87,9.59,1.411,0,47.1,100
2025-05-21 01:50:00,AGV-04,58.44,32.87,0.2578,23.98,9.87,1.325,0,44.1,110
2025-05-21 02:00:00,AGV-04,57.61,32.79,0.2703,23.88,9.2,1.508,0,47.0,120
2025-05-21 02:10:00,AGV-04,58.88,33.72,0.234,24.03,9.79,1.401,0,34.6,130
2025-05-21 02:20:00,AGV-04,56.49,33.33,0.2704,23.88,9.4,1.451,0,48.7,140
2025-05-21 02:30:00,AGV-04,58.95,33.19,0.2574,24.21,10.2,1.229,0,49.1,150
2025-05-21 02:40:00,AGV-04,57.77,35.18,0.2437,24.21,9.77,1.35,0,48.0,160
2025-05-21 02:50:00,AGV-04,56.81,35.89,0.2561,24.26,9.38,1.48,0,49.2,170
2025-05-21 03:00:00,AGV-04,58.8,34.38,0.2313,24.28,9.79,1.491,0,49.7,180
2025-05-21 03:10:00,AGV-04,57.76,34.54,0.28,23.82,8.83,1.379,0,46.5,190
2025-05-21 03:20:00,AGV-04,56.57,33.21,0.2515,23.95,9.45,1.433,0,46.4,200
2025-05-21 03:30:00,AGV-04,54.91,34.57,0.248,24.65,11.35,1.373,0,44.5,210
2025-05-21 03:40:00,AGV-04,55.79,35.34,0.2792,23.92,9.91,1.327,0,39.0,220
2025-05-21 03:50:00,AGV-04,54.65,34.5,0.2347,23.6,9.62,1.519,0,44.4,230
2025-05-21 04:00:00,AGV-04,56.02,33.27,0.2609,24.14,9.62,1.357,0,40.0,240
2025-05-21 04:10:00,AGV-04,57.87,31.55,0.255,24.29,8.32,1.312,0,46.6,250
2025-05-21 04:20:00,AGV-04,57.99,33.31,0.2401,24.22,11.02,1.309,0,46.4,260
2025-05-21 04:30:00,AGV-04,58.13,34.13,0.2514,23.84,10.16,1.434,0,45.1,270
2025-05-21 04:40:00,AGV-04,58.6,33.29,0.2233,23.9,9.08,1.554,0,41.1,280
2025-05-21 04:50:00,AGV-04,57.04,32.13,0.2612,23.63,8.52,1.089,0,44.6,290
2025-05-21 05:00:00,AGV-04,56.61,32.89,0.2335,23.9,9.19,1.443,0,45.9,300
2025-05-21 05:10:00,AGV-04,60.15,34.59,0.2437,24.05,9.31,1.401,0,43.4,310
2025-05-21 05:20:00,AGV-04,57.25,33.16,0.2351,23.71,10.25,1.065,0,40.5,320
2025-05-21 05:30:00,AGV-04,58.99,34.13,0.2128,24.13,10.15,1.251,0,47.1,330
2025-05-21 05:40:00,AGV-04,57.9,33.41,0.2422,23.98,9.39,1.462,0,43.0,340
2025-05-21 05:50:00,AGV-04,56.46,33.8,0.2578,23.99,9.65,1.299,0,50.9,350
2025-05-21 06:00:00,AGV-04,57.68,33.92,0.2581,24.17,8.5,1.234,0,40.1,360
2025-05-21 06:10:00,AGV-04,57.66,35.54,0.2602,23.81,9.25,1.308,0,41.5,370
2025-05-21 06:20:00,AGV-04,60.05,36.03,0.233,24.28,9.11,1.48,0,42.4,380
2025-05-21 06:30:00,AGV-04,59.02,35.71,0.2307,23.93,9.38,1.191,0,48.0,390
2025-05-21 06:40:00,AGV-04,57.49,34.2,0.2317,23.99,9.88,1.368,0,46.6,400
2025-05-21 06:50:00,AGV-04,60.78,34.66,0.273,23.72,9.63,1.235,0,37.6,410
2025-05-21 07:00:00,AGV-04,58.89,34.44,0.2655,24.3,9.31,1.15,0,46.5,420
2025-05-21 07:10:00,AGV-04,58.59,32.79,0.2355,23.99,9.93,1.071,0,44.2,430
2025-05-21 07:20:00,AGV-04,60.61,35.09,0.2426,24.21,10.42,1.367,0,52.0,440
2025-05-21 07:30:00,AGV-04,59.42,35.18,0.2611,23.89,9.4,1.65,0,40.3,450
2025-05-21 07:40:00,AGV-04,57.25,36.1,0.2309,24.1,9.74,1.643,0,50.0,460
2025-05-21 07:50:00,AGV-04,57.11,33.37,0.2519,23.98,9.94,1.542,0,44.7,470
2025-05-21 08:00:00,AGV-04,56.86,35.77,0.2331,23.97,10.1,1.222,0,39.1,480
2025-05-21 08:10:00,AGV-04,58.66,35.66,0.2845,24.18,10.11,1.409,0,46.9,490
2025-05-21 08:20:00,AGV-04,57.55,35.24,0.2743,23.89,8.18,1.626,0,42.9,500
2025-05-21 08:30:00,AGV-04,59.79,35.65,0.2628,23.94,8.48,1.477,0,40.8,510
2025-05-21 08:40:00,AGV-04,56.68,35.69,0.2669,23.62,9.83,1.532,0,45.2,520
2025-05-21 08:50:00,AGV-04,59.6,34.62,0.2617,24.06,7.99,1.702,0,51.5,530
2025-05-21 09:00:00,AGV-04,60.65,33.8,0.2561,24.02,8.48,1.457,0,51.8,540
2025-05-21 09:10:00,AGV-04,60.93,38.51,0.2323,24.05,7.83,1.483,0,42.3,550
2025-05-21 09:20:00,AGV-04,58.29,34.6,0.2396,24.39,9.85,1.145,0,34.7,560
2025-05-21 09:30:00,AGV-04,58.54,33.41,0.2486,24.33,9.79,1.27,1,44.8,570
2025-05-21 09:40:00,AGV-04,56.46,36.15,0.201,23.87,9.11,1.495,0,52.9,580
2025-05-21 09:50:00,AGV-04,58.57,35.74,0.2418,24.24,9.33,1.322,0,37.1,590
2025-05-21 10:00:00,AGV-04,61.79,34.27,0.2183,24.16,8.96,1.352,0,46.1,600
2025-05-21 10:10:00,AGV-04,58.06,36.04,0.2758,23.79,10.3,1.291,0,55.7,610
2025-05-21 10:20:00,AGV-04,57.35,36.78,0.266,23.96,9.48,1.297,0,49.6,620
2025-05-21 10:30:00,AGV-04,61.89,35.12,0.2312,24.04,10.42,1.259,0,45.2,630
2025-05-21 10:40:00,AGV-04,58.44,36.36,0.2412,24.04,9.87,1.429,0,46.1,640
2025-05-21 10:50:00,AGV-04,57.09,35.53,0.2846,24.07,10.17,1.438,0,49.0,650
2025-05-21 11:00:00,AGV-04,57.13,35.47,0.26,24.06,8.55,1.558,0,44.2,660
2025-05-21 11:10:00,AGV-04,61.06,36.74,0.2299,23.98,9.3,1.224,1,44.5,670
2025-05-21 11:20:00,AGV-04,58.21,35.88,0.2483,24.29,9.21,1.407,0,51.6,680
2025-05-21 11:30:00,AGV-04,58.33,37.18,0.2582,24.23,9.19,1.235,0,52.1,690
2025-05-21 11:40:00,AGV-04,57.31,35.17,0.2771,24.15,10.02,1.522,0,37.5,700
2025-05-21 11:50:00,AGV-04,57.52,37.81,0.2746,23.99,9.69,1.356,0,51.8,710
2025-05-21 12:00:00,AGV-04,57.69,35.44,0.2453,24.28,8.63,1.718,0,43.8,720
2025-05-21 12:10:00,AGV-04,55.89,36.15,0.2364,23.88,9.39,1.544,0,46.0,730
2025-05-21 12:20:00,AGV-04,61.26,37.68,0.2913,23.86,9.61,1.007,0,50.4,740
2025-05-21 12:30:00,AGV-04,60.66,36.65,0.2498,23.99,9.77,1.534,0,45.0,750
2025-05-21 12:40:00,AGV-04,60.77,37.2,0.2551,24.22,7.61,1.323,1,41.2,760
2025-05-21 12:50:00,AGV-04,58.73,34.71,0.2842,23.95,9.76,1.433,0,51.3,770
2025-05-21 13:00:00,AGV-04,58.82,37.47,0.2526,23.63,9.15,1.519,0,43.0,780
2025-05-21 13:10:00,AGV-04,57.73,36.91,0.2883,23.88,9.11,1.469,0,44.1,790
2025-05-21 13:20:00,AGV-04,58.81,37.45,0.2945,23.93,9.72,1.324,0,44.5,800
2025-05-21 13:30:00,AGV-04,57.18,35.91,0.2971,23.97,10.25,1.144,0,58.2,810
2025-05-21 13:40:00,AGV-04,60.51,35.73,0.1984,24.11,9.69,1.236,0,41.6,820
2025-05-21 13:50:00,AGV-04,56.52,36.58,0.2617,23.96,8.56,1.144,0,45.4,830
2025-05-21 14:00:00,AGV-04,58.51,36.92,0.2749,23.63,9.54,1.484,0,43.3,840
2025-05-21 14:10:00,AGV-04,56.44,38.63,0.2771,24.4,11.32,1.224,1,43.3,850
2025-05-21 14:20:00,AGV-04,62.69,37.57,0.2641,23.7,9.62,1.69,1,51.4,860
2025-05-21 14:30:00,AGV-04,58.02,37.3,0.2368,23.83,7.97,1.387,0,52.6,870
2025-05-21 14:40:00,AGV-04,56.19,38.67,0.2478,24.14,9.52,1.169,0,30.5,880
2025-05-21 14:50:00,AGV-04,59.86,37.93,0.2691,24.21,9.66,1.645,0,48.1,890
2025-05-21 15:00:00,AGV-04,58.85,37.05,0.2798,23.94,10.11,1.356,1,46.5,900
2025-05-21 15:10:00,AGV-04,56.01,36.9,0.2786,23.97,9.08,1.196,0,39.6,910
2025-05-21 15:20:00,AGV-04,57.51,37.52,0.2338,23.58,9.73,1.407,0,50.8,920
2025-05-21 15:30:00,AGV-04,60.5,37.41,0.2644,23.91,9.65,1.626,0,48.0,930
2025-05-21 15:40:00,AGV-04,58.85,39.48,0.2517,23.93,9.05,1.232,0,39.7,940
2025-05-21 15:50:00,AGV-04,59.26,37.37,0.2449,23.92,8.41,1.254,0,48.5,950
2025-05-21 16:00:00,AGV-04,59.53,38.38,0.2381,23.82,10.73,1.405,0,43.0,960
2025-05-21 16:10:00,AGV-04,60.61,37.4,0.2836,24.03,9.23,1.397,0,44.5,970
2025-05-21 16:20:00,AGV-04,60.69,39.37,0.28,23.88,9.13,1.132,0,48.4,980
2025-05-21 16:30:00,AGV-04,57.41,39.46,0.2654,24.09,8.98,1.151,0,47.5,990
2025-05-21 16:40:00,AGV-04,60.45,36.98,0.265,24.19,9.76,1.742,0,44.8,1000
